timestamp,topic,attributes_client.port,attributes_code.filepath,attributes_code.function,attributes_code.lineno,attributes_code.namespace,attributes_db.name,attributes_db.operation,attributes_db.statement,attributes_db.system,attributes_db.user,attributes_http.client_ip,attributes_http.method,attributes_http.request.body.size,attributes_http.request.method,attributes_http.response.body.size,attributes_http.response.status_code,attributes_http.route,attributes_http.status_code,attributes_http.url,attributes_http.user_agent,attributes_network.peer.address,attributes_network.protocol.version,attributes_server.address,attributes_server.port,attributes_url.full,attributes_url.path,attributes_url.scheme,attributes_user_agent.original,body,body_length,context_ip,context_method,context_request_data_age,context_request_data_name,context_status_code,context_trace_id,context_url,context_user_agent,correlation_cross_signal_health_score,correlation_error_correlation_score,correlation_error_density,correlation_error_to_request_ratio,correlation_metric_anomaly_rate,correlation_service_diversity,day_of_week,duration_ms,end_time,enhanced_body_length_cv,enhanced_body_length_max,enhanced_body_length_mean,enhanced_body_length_min,enhanced_body_length_p95,enhanced_body_length_std,enhanced_duration_ms_cv,enhanced_duration_ms_max,enhanced_duration_ms_mean,enhanced_duration_ms_min,enhanced_duration_ms_p95,enhanced_duration_ms_std,enhanced_error_rate,enhanced_hour_variance,enhanced_messages_per_minute,enhanced_peak_hour,enhanced_unique_sources,enhanced_value_cv,enhanced_value_max,enhanced_value_mean,enhanced_value_min,enhanced_value_p95,enhanced_value_std,enhanced_window_minutes,error,events_count,exception,exception_message,exception_stacktrace_length,exception_type,hour,is_error,kind,name,observed_ts,parent_span_id,resource_attributes_host.arch,resource_attributes_host.name,resource_attributes_os.description,resource_attributes_os.name,resource_attributes_os.type,resource_attributes_os.version,resource_attributes_process.executable.path,resource_attributes_process.owner,resource_attributes_process.pid,resource_attributes_process.runtime.name,resource_attributes_process.runtime.version,resource_attributes_service.name,resource_attributes_service.version,resource_attributes_telemetry.distro.name,resource_attributes_telemetry.distro.version,resource_attributes_telemetry.sdk.language,resource_attributes_telemetry.sdk.name,resource_attributes_telemetry.sdk.version,severity_number,severity_text,sliding_avg_duration_15m,sliding_avg_duration_5m,sliding_avg_duration_60m,sliding_avg_messages_15m,sliding_avg_messages_5m,sliding_avg_messages_60m,sliding_duration_trend_15m,sliding_duration_trend_5m,sliding_duration_trend_60m,sliding_error_rate_15m,sliding_error_rate_5m,sliding_error_rate_60m,sliding_trend_15m,sliding_trend_5m,sliding_trend_60m,sliding_volume_trend_15m,sliding_volume_trend_5m,sliding_volume_trend_60m,source,span_id,start_time,trace_id,value
2025-11-25T09:50:20.824773+00:00,test-topic-sig,55670,/var/www/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php,handle,137,Illuminate\Foundation\Http\Kernel,,,,,,,,,GET,,200,api/people,,,,172.20.0.1,1.1,localhost,8000,http://localhost:8000/api/people,api/people,http,k6/0.57.0 (https://k6.io/),,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,246.274225,2025-11-25T09:50:21.071047+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9377965996990386,280.839153,114.50033272568307,0.790016,242.8089829,107.37802269455413,0.0,0.0,183.0,9,1,0.9377965996990386,280.839153,114.50033272568307,0.790016,242.8089829,107.37802269455413,5,,2.0,,,,,9,0.0,2.0,GET /api/people,,,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.50033272568307,114.50033272568307,114.50033272568307,61.0,183.0,15.25,0.017372318891174156,0.017372318891174156,0.017372318891174156,0.0,0.0,0.0,0.017372318891174156,0.017372318891174156,0.017372318891174156,-23.30000000000001,-23.30000000000001,-23.30000000000001,laravel,cbffacc76a7015bb,2025-11-25T09:50:20.824773+00:00,95dcd93e7c55ea6087c1996d9581d8d1,246.274225
2025-11-25T09:50:20.831452+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,234.731048,2025-11-25T09:50:21.066183+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9377965996990386,280.839153,114.50033272568307,0.790016,242.8089829,107.37802269455413,0.0,0.0,183.0,9,1,0.9377965996990386,280.839153,114.50033272568307,0.790016,242.8089829,107.37802269455413,5,,0.0,,,,,9,0.0,2.0,http.request,,cbffacc76a7015bb,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.50033272568307,114.50033272568307,114.50033272568307,61.0,183.0,15.25,0.017372318891174156,0.017372318891174156,0.017372318891174156,0.0,0.0,0.0,0.017372318891174156,0.017372318891174156,0.017372318891174156,-23.30000000000001,-23.30000000000001,-23.30000000000001,laravel,fa14fc767cf3cee4,2025-11-25T09:50:20.831452+00:00,95dcd93e7c55ea6087c1996d9581d8d1,234.731048
2025-11-25T09:50:20.829419+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,241.524177,2025-11-25T09:50:21.070943+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9377965996990386,280.839153,114.50033272568307,0.790016,242.8089829,107.37802269455413,0.0,0.0,183.0,9,1,0.9377965996990386,280.839153,114.50033272568307,0.790016,242.8089829,107.37802269455413,5,,0.0,,,,,9,0.0,2.0,http.request,,cbffacc76a7015bb,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.50033272568307,114.50033272568307,114.50033272568307,61.0,183.0,15.25,0.017372318891174156,0.017372318891174156,0.017372318891174156,0.0,0.0,0.0,0.017372318891174156,0.017372318891174156,0.017372318891174156,-23.30000000000001,-23.30000000000001,-23.30000000000001,laravel,0221b81647b5939d,2025-11-25T09:50:20.829419+00:00,95dcd93e7c55ea6087c1996d9581d8d1,241.524177
2025-11-25T09:50:32.414605+00:00,test-topic-sig,,,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,13.479936,2025-11-25T09:50:32.428085+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,3.0,sql SELECT,,513efdbef4087b00,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,02a59734fc3f6120,2025-11-25T09:50:32.414605+00:00,03312691d9a356b5c8195a0159bf41f9,13.479936
2025-11-25T09:50:32.405671+00:00,test-topic-sig,41378,/var/www/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php,handle,137,Illuminate\Foundation\Http\Kernel,,,,,,,,,GET,,200,api/people,,,,172.20.0.1,1.1,localhost,8000,http://localhost:8000/api/people,api/people,http,k6/0.57.0 (https://k6.io/),,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,232.029279,2025-11-25T09:50:32.637701+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,2.0,,,,,9,0.0,2.0,GET /api/people,,,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,513efdbef4087b00,2025-11-25T09:50:32.405671+00:00,03312691d9a356b5c8195a0159bf41f9,232.029279
2025-11-25T09:50:32.414152+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,218.741608,2025-11-25T09:50:32.632893+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,2.0,http.request,,513efdbef4087b00,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,6423ddd5c78772a3,2025-11-25T09:50:32.414152+00:00,03312691d9a356b5c8195a0159bf41f9,218.741608
2025-11-25T09:50:32.410270+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,227.314964,2025-11-25T09:50:32.637585+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,2.0,http.request,,513efdbef4087b00,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,3e6e4e752398973a,2025-11-25T09:50:32.410270+00:00,03312691d9a356b5c8195a0159bf41f9,227.314964
2025-11-25T09:50:32.412852+00:00,test-topic-sig,,,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,14.08,2025-11-25T09:50:32.426932+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,3.0,sql SELECT,,5ce378043666e555,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,2d9ab14c44adfc76,2025-11-25T09:50:32.412852+00:00,ea178258ec1f18d213950b183cee74a7,14.08
2025-11-25T09:50:32.405672+00:00,test-topic-sig,50634,/var/www/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php,handle,137,Illuminate\Foundation\Http\Kernel,,,,,,,,,GET,,200,api/people,,,,172.20.0.1,1.1,localhost,8000,http://localhost:8000/api/people,api/people,http,k6/0.57.0 (https://k6.io/),,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,232.296218,2025-11-25T09:50:32.637968+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,2.0,,,,,9,0.0,2.0,GET /api/people,,,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,5ce378043666e555,2025-11-25T09:50:32.405672+00:00,ea178258ec1f18d213950b183cee74a7,232.296218
2025-11-25T09:50:32.412349+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,220.797837,2025-11-25T09:50:32.633147+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,2.0,http.request,,5ce378043666e555,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,4bf37b08cbc104c4,2025-11-25T09:50:32.412349+00:00,ea178258ec1f18d213950b183cee74a7,220.797837
2025-11-25T09:50:32.410271+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,227.598679,2025-11-25T09:50:32.637869+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,2.0,http.request,,5ce378043666e555,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,e146f9b5ebea937c,2025-11-25T09:50:32.410271+00:00,ea178258ec1f18d213950b183cee74a7,227.598679
2025-11-25T09:50:32.413465+00:00,test-topic-sig,,,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,13.459968,2025-11-25T09:50:32.426925+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,3.0,sql SELECT,,2c2d2f4c671005dc,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,08462943beab911b,2025-11-25T09:50:32.413465+00:00,d1495879f7d73f5fe97f075d3ad29de3,13.459968
2025-11-25T09:50:32.405928+00:00,test-topic-sig,57568,/var/www/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php,handle,137,Illuminate\Foundation\Http\Kernel,,,,,,,,,GET,,200,api/people,,,,172.20.0.1,1.1,localhost,8000,http://localhost:8000/api/people,api/people,http,k6/0.57.0 (https://k6.io/),,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,243.795923,2025-11-25T09:50:32.649724+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,2.0,,,,,9,0.0,2.0,GET /api/people,,,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,2c2d2f4c671005dc,2025-11-25T09:50:32.405928+00:00,d1495879f7d73f5fe97f075d3ad29de3,243.795923
2025-11-25T09:50:32.412969+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,231.774845,2025-11-25T09:50:32.644744+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,2.0,http.request,,2c2d2f4c671005dc,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,f7198be4bf3bd0d3,2025-11-25T09:50:32.412969+00:00,d1495879f7d73f5fe97f075d3ad29de3,231.774845
2025-11-25T09:50:32.410270+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,239.328712,2025-11-25T09:50:32.649599+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,2.0,http.request,,2c2d2f4c671005dc,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,40f1fde35151983a,2025-11-25T09:50:32.410270+00:00,d1495879f7d73f5fe97f075d3ad29de3,239.328712
2025-11-25T09:50:32.415486+00:00,test-topic-sig,,,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,12.610048,2025-11-25T09:50:32.428096+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,3.0,sql SELECT,,edd29edf4e74788e,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,7b3dc96bfb09ffd2,2025-11-25T09:50:32.415486+00:00,64fe4ee7256a84392040cb43b2df80c8,12.610048
2025-11-25T09:50:32.408432+00:00,test-topic-sig,35848,/var/www/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php,handle,137,Illuminate\Foundation\Http\Kernel,,,,,,,,,GET,,200,api/people,,,,172.20.0.1,1.1,localhost,8000,http://localhost:8000/api/people,api/people,http,k6/0.57.0 (https://k6.io/),,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,237.86542,2025-11-25T09:50:32.646298+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,2.0,,,,,9,0.0,2.0,GET /api/people,,,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,edd29edf4e74788e,2025-11-25T09:50:32.408432+00:00,64fe4ee7256a84392040cb43b2df80c8,237.86542
2025-11-25T09:50:32.415063+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,,,0.9193548387096774,0,0.08064516129032258,0.0,0.0,0,1,226.396132,2025-11-25T09:50:32.641459+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,0.0,0.0,189.4,9,1,0.9375799992251747,280.839153,114.62666761351637,0.790016,242.8792302,107.47167093226504,5,,0.0,,,,,9,0.0,2.0,http.request,,edd29edf4e74788e,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,114.62666761351637,114.62666761351637,114.62666761351637,63.13333333333333,189.4,15.783333333333333,0.016198406091096944,0.016198406091096944,0.016198406091096944,0.0,0.0,0.0,0.016198406091096944,0.016198406091096944,0.016198406091096944,-42.50000000000004,-42.50000000000004,-42.50000000000004,laravel,e88a603a6629942c,2025-11-25T09:50:32.415063+00:00,64fe4ee7256a84392040cb43b2df80c8,226.396132
